awarding_agency_name,award_description,doc,ents,text,label,status
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF LVM-BIO.0259-15; E-059-2007/2-CA-03; RESTIFO; PATENT LEGAL SERVICE; (HASTINGS),IGF::CT::IGF LVM-BIO.0259-15; E-059-2007/2-CA-03; RESTIFO; PATENT LEGAL SERVICE; (HASTINGS),"(0, 28, 'IGF::CT::IGF LVM-BIO.0259-15', 'PERSON')",IGF::CT::IGF LVM-BIO.0259-15,PERSON,
DEPARTMENT OF DEFENSE (DOD),"TASK ORDER IS TO PROVIDE SUPPORT TO THE US ARMY, C5ISR, I2WD, CO2 DIVISION, ATD BRANCH AND ITS SUCCESSOR ORGANIZATIONS AND TO INCORPORATE FUNDING IN THE AMOUNT OF $300,582.00.","TASK ORDER IS TO PROVIDE SUPPORT TO THE US ARMY, C5ISR, I2WD, CO2 DIVISION, ATD BRANCH AND ITS SUCCESSOR ORGANIZATIONS AND TO INCORPORATE FUNDING IN THE AMOUNT OF $300,582.00.","(49, 54, 'C5ISR', 'PERSON')",C5ISR,PERSON,
DEPARTMENT OF ENERGY (DOE),"IGF::CL,CT::IGF  U.S. DEPARTMENT OF ENERGY/NATIONAL NUCLEAR SECURITY ADMINISTRATION (DOE/NNSA) LIAISON AND TECHNICAL SUPPORT SERVICES TO THE OFFICE OF THE DEPUTY ADMINISTRATOR FOR DEFENSE PROGRAMS (NA-10)","IGF::CL,CT::IGF  U.S. DEPARTMENT OF ENERGY/NATIONAL NUCLEAR SECURITY ADMINISTRATION (DOE/NNSA) LIAISON AND TECHNICAL SUPPORT SERVICES TO THE OFFICE OF THE DEPUTY ADMINISTRATOR FOR DEFENSE PROGRAMS (NA-10)","(198, 203, 'NA-10', 'PERSON')",NA-10,PERSON,
DEPARTMENT OF DEFENSE (DOD),USS LASSEN (DDG 82) PORT RUDDER WELD REP,USS LASSEN (DDG 82) PORT RUDDER WELD REP,"(0, 10, 'USS LASSEN', 'PERSON')",USS LASSEN,PERSON,
DEPARTMENT OF DEFENSE (DOD),USS LASSEN (DDG 82) PORT RUDDER WELD REP,USS LASSEN (DDG 82) PORT RUDDER WELD REP,"(12, 15, 'DDG', 'PERSON')",DDG,PERSON,
DEPARTMENT OF DEFENSE (DOD),IGF::OT::IGF EGLIN - OPERATION&MAINTENANCE SERVICES (E-OMS),IGF::OT::IGF EGLIN - OPERATION&MAINTENANCE SERVICES (E-OMS),"(0, 18, 'IGF::OT::IGF EGLIN', 'PERSON')",IGF::OT::IGF EGLIN,PERSON,
DEPARTMENT OF COMMERCE (DOC),"IGF::OT::IGF  SINGLE AWARD BLANKET PURCHASE AGREEMENT (BPA) FOR MANAGEMENT ORGANIZATIONAL AND BUSINESS IMPROVEMENT SERVICES (MOBIS) FOR THE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION (NOAA), NATIONAL MARINE FISHERIES SERVICE (NMFS), OFFICE OF THE CHIEF INFORMATION OFFICER (OCIO).","IGF::OT::IGF  SINGLE AWARD BLANKET PURCHASE AGREEMENT (BPA) FOR MANAGEMENT ORGANIZATIONAL AND BUSINESS IMPROVEMENT SERVICES (MOBIS) FOR THE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION (NOAA), NATIONAL MARINE FISHERIES SERVICE (NMFS), OFFICE OF THE CHIEF INFORMATION OFFICER (OCIO).","(279, 283, 'OCIO', 'PERSON')",OCIO,PERSON,
NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),IGF::OT::IGF LUCY L'RALPH INSTRUMENT SCAS,IGF::OT::IGF LUCY L'RALPH INSTRUMENT SCAS,"(0, 17, 'IGF::OT::IGF LUCY', 'PERSON')",IGF::OT::IGF LUCY,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF EAPD-BIO.0296-17; E-064-2015/2-EP-04; LENARDO; PATENT LEGAL SERVICE (PRABHU),IGF::CT::IGF EAPD-BIO.0296-17; E-064-2015/2-EP-04; LENARDO; PATENT LEGAL SERVICE (PRABHU),"(0, 29, 'IGF::CT::IGF EAPD-BIO.0296-17', 'PERSON')",IGF::CT::IGF EAPD-BIO.0296-17,PERSON,
GENERAL SERVICES ADMINISTRATION (GSA),"THIS TASK ORDER AWARD HAS BEEN MIGRATED TO EASI FROM RBA AND THEREFORE WILL DENOTE A NEW TASK ORDER AWARD NUMBER (47HAA019F0102).  THE PURPOSE OF THE MIGRATED TASK ORDER IS TO: EXERCISE OPTION YEAR ONE FROM: APRIL 17, 2019 TO: APRIL 16, 2020.  INVOICES FOR WORK PERFORMED ON THIS TASK ORDER PRIOR TO APRIL 17, 2019 MUST REFERENCE THE PREVIOUS GP NUMBER: GP1050763 AND PREVIOUS TASK ORDER NUMBER (47HAA018F0066) THE REMAINING OPTION PERIODS MAY BE EXERCISED AT THE DISCRETION OF THE GOVERNMENT ARE AS FOLLOWS:  OPTION YEAR 1: APRIL 17, 2019 - APRIL 16, 2020 OPTION YEAR 2: APRIL 17, 2020 - APRIL 16, 2021","THIS TASK ORDER AWARD HAS BEEN MIGRATED TO EASI FROM RBA AND THEREFORE WILL DENOTE A NEW TASK ORDER AWARD NUMBER (47HAA019F0102).  THE PURPOSE OF THE MIGRATED TASK ORDER IS TO: EXERCISE OPTION YEAR ONE FROM: APRIL 17, 2019 TO: APRIL 16, 2020.  INVOICES FOR WORK PERFORMED ON THIS TASK ORDER PRIOR TO APRIL 17, 2019 MUST REFERENCE THE PREVIOUS GP NUMBER: GP1050763 AND PREVIOUS TASK ORDER NUMBER (47HAA018F0066) THE REMAINING OPTION PERIODS MAY BE EXERCISED AT THE DISCRETION OF THE GOVERNMENT ARE AS FOLLOWS:  OPTION YEAR 1: APRIL 17, 2019 - APRIL 16, 2020 OPTION YEAR 2: APRIL 17, 2020 - APRIL 16, 2021","(396, 409, '47HAA018F0066', 'PERSON')",47HAA018F0066,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF KS-CHM.0147-17; E-245-2016/0-PCT-02; SCHNERMANN; PATENT LEGAL SERVICE (ANTCZAK),IGF::CT::IGF KS-CHM.0147-17; E-245-2016/0-PCT-02; SCHNERMANN; PATENT LEGAL SERVICE (ANTCZAK),"(0, 27, 'IGF::CT::IGF KS-CHM.0147-17', 'PERSON')",IGF::CT::IGF KS-CHM.0147-17,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF EAPD-BIO.0172-17; E-142-2016/0-PCT-02; BOSIO; PATENT LEGAL SERVICE (THRUSTON),IGF::CT::IGF EAPD-BIO.0172-17; E-142-2016/0-PCT-02; BOSIO; PATENT LEGAL SERVICE (THRUSTON),"(0, 29, 'IGF::CT::IGF EAPD-BIO.0172-17', 'PERSON')",IGF::CT::IGF EAPD-BIO.0172-17,PERSON,
GOVERNMENT ACCOUNTABILITY OFFICE (GAO),BPA FOR GAO COMMERCIAL FACILITIES MAINTENANCE (CFM),BPA FOR GAO COMMERCIAL FACILITIES MAINTENANCE (CFM),"(47, 50, 'CFM', 'PERSON')",CFM,PERSON,
DEPARTMENT OF DEFENSE (DOD),"IBIF II R&D PROGRAM - ""MASS MICRO-INITIATOR BOARDS FOR GUN-LAUNCH MEMS-BASED S&A DEVICES"" CONTINUATION CONTRACT TO PAY FINAL INVOICE, ORIGINAL FUNDING DELETED AS A ULO.","IBIF II R&D PROGRAM - ""MASS MICRO-INITIATOR BOARDS FOR GUN-LAUNCH MEMS-BASED S&A DEVICES"" CONTINUATION CONTRACT TO PAY FINAL INVOICE, ORIGINAL FUNDING DELETED AS A ULO.","(0, 7, 'IBIF II', 'PERSON')",IBIF II,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),TTC-BIO.0093-18; E-124-2018-0-US-01; NUTMAN; PATENT LEGAL SERVICE; (ROBINSON),TTC-BIO.0093-18; E-124-2018-0-US-01; NUTMAN; PATENT LEGAL SERVICE; (ROBINSON),"(68, 76, 'ROBINSON', 'PERSON')",ROBINSON,PERSON,
DEPARTMENT OF TRANSPORTATION (DOT),CAPE DOMINGO FY20 EMERGENT REPAIRS B KEY-DMG20-1005B,CAPE DOMINGO FY20 EMERGENT REPAIRS B KEY-DMG20-1005B,"(0, 17, 'CAPE DOMINGO FY20', 'PERSON')",CAPE DOMINGO FY20,PERSON,
DEPARTMENT OF TRANSPORTATION (DOT),"TSI-BEL21-1008C - FY21 M&R SHIP SUPPORT C - $25,500","TSI-BEL21-1008C - FY21 M&R SHIP SUPPORT C - $25,500","(0, 9, 'TSI-BEL21', 'PERSON')",TSI-BEL21,PERSON,
ENVIRONMENTAL PROTECTION AGENCY (EPA),"IGF::CT::IGF BROWNFIELDS AND LAND REVITALIZATION ANALYTICAL AND TECHNICAL SUPPORT TASK ORDER AWARD -- PROGRAMMATIC AND COMMUNICATIONS SUPPORT FOR THE CENTER FOR PROGRAM ANALYSIS AND ITS RE-POWERING AMERICA'S LAND INITIATIVE.  THE TERMS AND CONDITIONS OF CONTRACT EP-W-12-020 ARE HEREBY INCORPORATED BY REFERENCE. SERVICES RENDERED UNDER THIS TASK ORDER ARE FOR NON-SEVERABLE SERVICES. THIS IS A TIME-AND-MATERIALS TASK ORDER AND IS SUBJECT TO THE LIMITATION OF COST AND LIMITATION OF FUNDS CLAUSES.   THE CONTRACTOR SHALL PERFORM SERVICES IN ACCORDANCE WITH THE ATTACHED STATEMENT OF WORK AND THE CONTRACTOR'S PROPOSAL DATED NOVEMBER 2, 2015 IN THE AMOUNT OF $311,570.37.  THE TASK ORDER BASE PERIOD OF PERFORMANCE IS DECEMBER 16, 2015 THROUGH DECEMBER 15, 2016. THE TASK ORDER CEILING IS $157,018.40. THE CONTRACTOR EXCEEDS THIS AMOUNT AT ITS OWN RISK. THE TASK ORDER IS HEREBY INCREMENTALLY FUNDED IN THE AMOUNT OF $61,546.88, ESTIMATED TO COVER A PERIOD OF CONTRACT PERFORMANCE THROUGH MARCH 31, 2016.  THE GOVERNMENT MAY EXTEND THE PERIOD OF PERFORMANCE OF THIS TASK ORDER FOR UP TO ONE ADDITIONAL YEAR NOT TO EXCEED AUGUST 13, 2017. THE OPTION PERIOD I CEILING OF THE TASK ORDER IS $154,551.97. THE MAXIMUM POTENTIAL VALUE OF THIS TASK ORDER IS $311,570.37.","IGF::CT::IGF BROWNFIELDS AND LAND REVITALIZATION ANALYTICAL AND TECHNICAL SUPPORT TASK ORDER AWARD -- PROGRAMMATIC AND COMMUNICATIONS SUPPORT FOR THE CENTER FOR PROGRAM ANALYSIS AND ITS RE-POWERING AMERICA'S LAND INITIATIVE.  THE TERMS AND CONDITIONS OF CONTRACT EP-W-12-020 ARE HEREBY INCORPORATED BY REFERENCE. SERVICES RENDERED UNDER THIS TASK ORDER ARE FOR NON-SEVERABLE SERVICES. THIS IS A TIME-AND-MATERIALS TASK ORDER AND IS SUBJECT TO THE LIMITATION OF COST AND LIMITATION OF FUNDS CLAUSES.   THE CONTRACTOR SHALL PERFORM SERVICES IN ACCORDANCE WITH THE ATTACHED STATEMENT OF WORK AND THE CONTRACTOR'S PROPOSAL DATED NOVEMBER 2, 2015 IN THE AMOUNT OF $311,570.37.  THE TASK ORDER BASE PERIOD OF PERFORMANCE IS DECEMBER 16, 2015 THROUGH DECEMBER 15, 2016. THE TASK ORDER CEILING IS $157,018.40. THE CONTRACTOR EXCEEDS THIS AMOUNT AT ITS OWN RISK. THE TASK ORDER IS HEREBY INCREMENTALLY FUNDED IN THE AMOUNT OF $61,546.88, ESTIMATED TO COVER A PERIOD OF CONTRACT PERFORMANCE THROUGH MARCH 31, 2016.  THE GOVERNMENT MAY EXTEND THE PERIOD OF PERFORMANCE OF THIS TASK ORDER FOR UP TO ONE ADDITIONAL YEAR NOT TO EXCEED AUGUST 13, 2017. THE OPTION PERIOD I CEILING OF THE TASK ORDER IS $154,551.97. THE MAXIMUM POTENTIAL VALUE OF THIS TASK ORDER IS $311,570.37.","(0, 24, 'IGF::CT::IGF BROWNFIELDS', 'PERSON')",IGF::CT::IGF BROWNFIELDS,PERSON,
DEPARTMENT OF ENERGY (DOE),"THE OBJECTIVE OF THIS GSA TASK ORDER IS TO ACHIEVE HIGH QUALITY AND EXPEDITIOUS LITIGATION SUPPORT SERVICES FOR SIMPLE AND COMPLEX LITIGATION PERTAINING TO GOVERNMENT CONTRACT LAW, ENVIRONMENTAL LAW, CIVILIAN PERSONNEL LAW, WORKMANS COMPENSATION LAW,","THE OBJECTIVE OF THIS GSA TASK ORDER IS TO ACHIEVE HIGH QUALITY AND EXPEDITIOUS LITIGATION SUPPORT SERVICES FOR SIMPLE AND COMPLEX LITIGATION PERTAINING TO GOVERNMENT CONTRACT LAW, ENVIRONMENTAL LAW, CIVILIAN PERSONNEL LAW, WORKMANS COMPENSATION LAW,","(224, 232, 'WORKMANS', 'PERSON')",WORKMANS,PERSON,
GENERAL SERVICES ADMINISTRATION (GSA),DHA D2D IT SERVICES SURGE SUPPORT,DHA D2D IT SERVICES SURGE SUPPORT,"(4, 7, 'D2D', 'PERSON')",D2D,PERSON,
AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NEW PSC GLOBAL CAPACITY AND LEADERSHIP DEVELOPMENT GLOBALCLD DEPUTY TEAM LEADER HPGE DIVISION YR. 1,NEW PSC GLOBAL CAPACITY AND LEADERSHIP DEVELOPMENT GLOBALCLD DEPUTY TEAM LEADER HPGE DIVISION YR. 1,"(80, 84, 'HPGE', 'PERSON')",HPGE,PERSON,
DEPARTMENT OF TRANSPORTATION (DOT),AIRPORT TECHNOLOGY R&D SUPPORT FOR WILLIAM J. HUGHES TECHNICAL CENTER TAS::69 8106::TAS IGF::OT::IGF IGF::OT::IGF,AIRPORT TECHNOLOGY R&D SUPPORT FOR WILLIAM J. HUGHES TECHNICAL CENTER TAS::69 8106::TAS IGF::OT::IGF IGF::OT::IGF,"(35, 69, 'WILLIAM J. HUGHES TECHNICAL CENTER', 'PERSON')",WILLIAM J. HUGHES TECHNICAL CENTER,PERSON,
ENVIRONMENTAL PROTECTION AGENCY (EPA),IGF::CT::IGF  EPA REGION 10 START IV BASE IDIQ CONTRACT,IGF::CT::IGF  EPA REGION 10 START IV BASE IDIQ CONTRACT,"(0, 17, 'IGF::CT::IGF  EPA', 'PERSON')",IGF::CT::IGF  EPA,PERSON,
DEPARTMENT OF DEFENSE (DOD),CBISEA ADNS ISNS SUPPORT TACNET ENGINEERING SERVICES,CBISEA ADNS ISNS SUPPORT TACNET ENGINEERING SERVICES,"(0, 16, 'CBISEA ADNS ISNS', 'PERSON')",CBISEA ADNS ISNS,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF LVM-CHM.0241-15; E-220-2011/0-EP-05; MACIAG; PATENT LEGAL SERVICE; (FREEL),IGF::CT::IGF LVM-CHM.0241-15; E-220-2011/0-EP-05; MACIAG; PATENT LEGAL SERVICE; (FREEL),"(0, 28, 'IGF::CT::IGF LVM-CHM.0241-15', 'PERSON')",IGF::CT::IGF LVM-CHM.0241-15,PERSON,
DEPARTMENT OF DEFENSE (DOD),CY21 AG AND NATURAL RESOURCES BRUSH CONTROL AND MOWING,CY21 AG AND NATURAL RESOURCES BRUSH CONTROL AND MOWING,"(48, 54, 'MOWING', 'PERSON')",MOWING,PERSON,
GENERAL SERVICES ADMINISTRATION (GSA),GHOSTHAWK SUPPORT,GHOSTHAWK SUPPORT,"(0, 9, 'GHOSTHAWK', 'PERSON')",GHOSTHAWK,PERSON,
DEPARTMENT OF HOMELAND SECURITY (DHS),IGF::OT::IGF FALCON TRAINING AND SUPPORT SERVICES,IGF::OT::IGF FALCON TRAINING AND SUPPORT SERVICES,"(0, 32, 'IGF::OT::IGF FALCON TRAINING AND', 'PERSON')",IGF::OT::IGF FALCON TRAINING AND,PERSON,
DEPARTMENT OF COMMERCE (DOC),SAIC - CONVERT EXISTING OFFICE ACTION TO XML (COA2XML) - PHASE 2 (D215) - CONTRACTOR SUPPORT FPOP: 03/03/2015 THROUGH 02/29/2016 POP: 03/03/2015 THROUGH 02/29/2016 OTHER FUNCTION: IGF::OT::IGF,SAIC - CONVERT EXISTING OFFICE ACTION TO XML (COA2XML) - PHASE 2 (D215) - CONTRACTOR SUPPORT FPOP: 03/03/2015 THROUGH 02/29/2016 POP: 03/03/2015 THROUGH 02/29/2016 OTHER FUNCTION: IGF::OT::IGF,"(46, 53, 'COA2XML', 'PERSON')",COA2XML,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF KS-BIO.0272-17; E-074-2017/0-EIR-00; PATENT LEGAL SERVICE (LAMBERTSON),IGF::CT::IGF KS-BIO.0272-17; E-074-2017/0-EIR-00; PATENT LEGAL SERVICE (LAMBERTSON),"(0, 27, 'IGF::CT::IGF KS-BIO.0272-17', 'PERSON')",IGF::CT::IGF KS-BIO.0272-17,PERSON,
DEPARTMENT OF JUSTICE (DOJ),"THIS REQUEST IS SUBMITTED TO PUT A DATA HOSTING/RELATIVITY PROCESSING CONTRACT IN PLACE IN SUPPORT OF THE UNITED STATES V. PELTZ. ALSO KNOWN AS PELTZ. THIS CONTRACT WILL BE AGAINST THE RESPECTIVE GSA SCHEDULE, # GS-03F- 070DA.","THIS REQUEST IS SUBMITTED TO PUT A DATA HOSTING/RELATIVITY PROCESSING CONTRACT IN PLACE IN SUPPORT OF THE UNITED STATES V. PELTZ. ALSO KNOWN AS PELTZ. THIS CONTRACT WILL BE AGAINST THE RESPECTIVE GSA SCHEDULE, # GS-03F- 070DA.","(144, 149, 'PELTZ', 'PERSON')",PELTZ,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF KS-BIO.0680-17; E-227-2006/5-CA-03; ROBERTS; PATENT LEGAL SERVICE (GREENE),IGF::CT::IGF KS-BIO.0680-17; E-227-2006/5-CA-03; ROBERTS; PATENT LEGAL SERVICE (GREENE),"(0, 27, 'IGF::CT::IGF KS-BIO.0680-17', 'PERSON')",IGF::CT::IGF KS-BIO.0680-17,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF KS-BIO.0680-17; E-227-2006/5-CA-03; ROBERTS; PATENT LEGAL SERVICE (GREENE),IGF::CT::IGF KS-BIO.0680-17; E-227-2006/5-CA-03; ROBERTS; PATENT LEGAL SERVICE (GREENE),"(49, 56, 'ROBERTS', 'PERSON')",ROBERTS,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),LABOR HOUR AWARDOFFICE OF INFORMATION MANAGEMENT - KNOWLEDGE MANAGEMENT SUPPORT SERVICESFDA THREE-WAY-MATCHING INVOICE CLAUSE-COR: BENJAMIN.HOPE@FDA.HHS.GOVA NOTICE TO PROCEED WAS ISSUED ON 08/30/2019 EFFECTIVE 09/03/2019.,LABOR HOUR AWARDOFFICE OF INFORMATION MANAGEMENT - KNOWLEDGE MANAGEMENT SUPPORT SERVICESFDA THREE-WAY-MATCHING INVOICE CLAUSE-COR: BENJAMIN.HOPE@FDA.HHS.GOVA NOTICE TO PROCEED WAS ISSUED ON 08/30/2019 EFFECTIVE 09/03/2019.,"(11, 22, 'AWARDOFFICE', 'PERSON')",AWARDOFFICE,PERSON,
DEPARTMENT OF DEFENSE (DOD),IGF::OT::IGF  FIREGUARD,IGF::OT::IGF  FIREGUARD,"(0, 23, 'IGF::OT::IGF  FIREGUARD', 'PERSON')",IGF::OT::IGF  FIREGUARD,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF KS-BIO.0794-15; E-025-2009/0-08; HEWITT; PATENT LEGAL SERVICE (GREENE),IGF::CT::IGF KS-BIO.0794-15; E-025-2009/0-08; HEWITT; PATENT LEGAL SERVICE (GREENE),"(0, 27, 'IGF::CT::IGF KS-BIO.0794-15', 'PERSON')",IGF::CT::IGF KS-BIO.0794-15,PERSON,
DEPARTMENT OF DEFENSE (DOD),ROBUST AND SECURE TACTICAL 5G SLICE - (ROSETA-5G),ROBUST AND SECURE TACTICAL 5G SLICE - (ROSETA-5G),"(39, 48, 'ROSETA-5G', 'PERSON')",ROSETA-5G,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),CCL-CHM.0018-18; E-143-2015/0-US-04; CHEN; PATENT LEGAL SERVICE; (SHMILOVICH),CCL-CHM.0018-18; E-143-2015/0-US-04; CHEN; PATENT LEGAL SERVICE; (SHMILOVICH),"(37, 41, 'CHEN', 'PERSON')",CHEN,PERSON,
DEPARTMENT OF DEFENSE (DOD),SYSTEM EXPLORATION OF ENGINE CONCEPTS (SEEC),SYSTEM EXPLORATION OF ENGINE CONCEPTS (SEEC),"(39, 43, 'SEEC', 'PERSON')",SEEC,PERSON,
DEPARTMENT OF DEFENSE (DOD),"AFRS FY21 AF-ROTC ADVERTISING THE CONTRACTOR SHALL DEVELOP ADVERTISING PLANS, CREATE, REPRODUCE/DELIVER MATERIALS, PURCHASE TIME/SPACE, SCHEDULE AND EXECUTE REGIONAL/NATIONAL RECRUITING ADVERTISING TO MEET AIR FORCE ROTC (AFROTC) OBJECTIVES","AFRS FY21 AF-ROTC ADVERTISING THE CONTRACTOR SHALL DEVELOP ADVERTISING PLANS, CREATE, REPRODUCE/DELIVER MATERIALS, PURCHASE TIME/SPACE, SCHEDULE AND EXECUTE REGIONAL/NATIONAL RECRUITING ADVERTISING TO MEET AIR FORCE ROTC (AFROTC) OBJECTIVES","(0, 44, 'AFRS FY21 AF-ROTC ADVERTISING THE CONTRACTOR', 'PERSON')",AFRS FY21 AF-ROTC ADVERTISING THE CONTRACTOR,PERSON,
DEPARTMENT OF DEFENSE (DOD),(FY21 SERMC OMN) ISO USS LASSEN,(FY21 SERMC OMN) ISO USS LASSEN,"(1, 15, 'FY21 SERMC OMN', 'PERSON')",FY21 SERMC OMN,PERSON,
DEPARTMENT OF DEFENSE (DOD),(FY21 SERMC OMN) ISO USS LASSEN,(FY21 SERMC OMN) ISO USS LASSEN,"(17, 31, 'ISO USS LASSEN', 'PERSON')",ISO USS LASSEN,PERSON,
DEPARTMENT OF THE TREASURY (TREAS),TIMOTHY GREWE;  BASE AWARD  OFFICE OF TECHNICAL ASSISTANCE  (BDGT),TIMOTHY GREWE;  BASE AWARD  OFFICE OF TECHNICAL ASSISTANCE  (BDGT),"(0, 13, 'TIMOTHY GREWE', 'PERSON')",TIMOTHY GREWE,PERSON,
DEPARTMENT OF DEFENSE (DOD),IGF::OT::IGF LOT III - OPTION II,IGF::OT::IGF LOT III - OPTION II,"(0, 32, 'IGF::OT::IGF LOT III - OPTION II', 'PERSON')",IGF::OT::IGF LOT III - OPTION II,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF KS-BIO.0444-17; E-482-2013/0-US-05; PURI; PATENT LEGAL SERVICE (YANG),IGF::CT::IGF KS-BIO.0444-17; E-482-2013/0-US-05; PURI; PATENT LEGAL SERVICE (YANG),"(0, 27, 'IGF::CT::IGF KS-BIO.0444-17', 'PERSON')",IGF::CT::IGF KS-BIO.0444-17,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF KS-BIO.0444-17; E-482-2013/0-US-05; PURI; PATENT LEGAL SERVICE (YANG),IGF::CT::IGF KS-BIO.0444-17; E-482-2013/0-US-05; PURI; PATENT LEGAL SERVICE (YANG),"(77, 81, 'YANG', 'PERSON')",YANG,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF GKSAC-CDC.0058-16; E-165-2013/0-AU-07; THOMAS; PATENT LEGAL SERVICE (SURABIAN),IGF::CT::IGF GKSAC-CDC.0058-16; E-165-2013/0-AU-07; THOMAS; PATENT LEGAL SERVICE (SURABIAN),"(0, 30, 'IGF::CT::IGF GKSAC-CDC.0058-16', 'PERSON')",IGF::CT::IGF GKSAC-CDC.0058-16,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),THE CONTRACTOR SHALL PROVIDE PATENT-LEGAL SERVICES DESCRIBED IN THE ATTACHED TORFQS. CLN 1-SR-BIO.0105-19; E-228-2016-1-US-02; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 2-SR-BIO.0106-19; E-228-2016-1-EP-03; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 3-SR-BIO.0107-19; E-228-2016-1-CA-04; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 4-SR-BIO.0108-19; E-228-2016-1-CN-05; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 5-SR-BIO.0109-19; E-228-2016-1-IN-06; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK),THE CONTRACTOR SHALL PROVIDE PATENT-LEGAL SERVICES DESCRIBED IN THE ATTACHED TORFQS. CLN 1-SR-BIO.0105-19; E-228-2016-1-US-02; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 2-SR-BIO.0106-19; E-228-2016-1-EP-03; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 3-SR-BIO.0107-19; E-228-2016-1-CA-04; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 4-SR-BIO.0108-19; E-228-2016-1-CN-05; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 5-SR-BIO.0109-19; E-228-2016-1-IN-06; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK),"(295, 304, 'BOYINGTON', 'PERSON')",BOYINGTON,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF LVM-BIO.0170-15; E-230-2012/0-MX-10; ROBBINS; PATENT LEGAL SERVICE; (HASTINGS),IGF::CT::IGF LVM-BIO.0170-15; E-230-2012/0-MX-10; ROBBINS; PATENT LEGAL SERVICE; (HASTINGS),"(0, 28, 'IGF::CT::IGF LVM-BIO.0170-15', 'PERSON')",IGF::CT::IGF LVM-BIO.0170-15,PERSON,
AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),"IGF::CL::IGF  - THE REGIONAL OFFICE OF PROCUREMENT IS REQUESTED TO NEGOTIATE AND AWARD A NEW 60 MONTH CONTRACT FOR VIETNAM CLEAN ENERGY  PROGRAM. THIS CONTRACT IS PLANNED TO START O/A SEPTEMBER 1,  2012 TO AUGUST 31, 2017. THE TOTAL ESTIMATED COST OF THIS  CONTRACT IS $14,500,000. THE INITIAL OBLIGATION IS  $3,800,000.","IGF::CL::IGF  - THE REGIONAL OFFICE OF PROCUREMENT IS REQUESTED TO NEGOTIATE AND AWARD A NEW 60 MONTH CONTRACT FOR VIETNAM CLEAN ENERGY  PROGRAM. THIS CONTRACT IS PLANNED TO START O/A SEPTEMBER 1,  2012 TO AUGUST 31, 2017. THE TOTAL ESTIMATED COST OF THIS  CONTRACT IS $14,500,000. THE INITIAL OBLIGATION IS  $3,800,000.","(0, 38, 'IGF::CL::IGF  - THE REGIONAL OFFICE OF', 'PERSON')",IGF::CL::IGF  - THE REGIONAL OFFICE OF,PERSON,
